Incident ID,Month,Year,State,FIPS,City Or County,Address,Business/Location Name,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested
2684319,August,2023,Georgia,13,Columbus,38 Clearview Cir,LeNoir Hall Annex,1,0,1,0,"0"
2685344,August,2023,Georgia,13,Jonesboro,1055 Battle Creek Rd,Tara Stadium,0,1,0,0,"0"
2691234,August,2023,California,06,Simi Valley,1402 Royal Ave,Royal High School,0,0,0,0,"1"
2684343,August,2023,South Carolina,45,Cheraw,1010 W Greene St,Long Middle School,0,0,0,0,"1"
2685465,August,2023,Florida,12,Jacksonville,590 Duval Station Rd,First Coast High School,0,0,0,1,"0"
2686726,August,2023,South Carolina,45,Summerville,850 S Magnolia St,John McKissick Field at Memorial Stadium,0,0,0,0,"1"
2685802,August,2023,California,06,Rancho Cucamonga,13500 Victoria St,Etiwanda High School,0,1,0,0,"0"
2684001,August,2023,Texas,48,Midland,906 W Illinois Ave,Midland High School,0,0,0,0,"1"
2702845,August,2023,North Carolina,37,Statesville,213 Warrior Dr,West Iredell High School,0,0,0,0,"1"
2683400,August,2023,Indiana,18,Indianapolis,1500 E Michigan St,Arsenal Tech High School,0,0,0,0,"1"
2683377,August,2023,Indiana,18,Frankfort,1 S Maish Rd,Frankfort High School,0,0,0,0,"1"
2691162,August,2023,South Carolina,45,Roebuck,1050 Cavalier Way,Dorman High School,0,0,0,0,"0"
2683959,August,2023,Texas,48,Humble,13300 Will Clayton Pkwy,Atascocita High School,0,0,0,0,"2"
2682761,August,2023,Texas,48,Rosharon,801 Caldwell Ranch Blvd,Crawford High School,0,0,0,0,"1"
2683979,August,2023,Texas,48,Sugar Land,550 Dulles Ave,Dulles High School,0,0,0,0,"1"
2682566,August,2023,Georgia,13,Augusta,1701 15th St,T. W. Josey High School,0,1,0,0,"1"
2682459,August,2023,Texas,48,Terrell,Trailview Dr and Town North Dr,N/A,1,0,0,0,"1"
2686744,August,2023,Arkansas,05,Fort Smith,2301 N B St,Northside High School,0,0,0,0,"1"
2681942,August,2023,Pennsylvania,42,Philadelphia,700 block of S 42nd St,Saint Joseph's University,0,1,0,0,"0"
2682023,August,2023,Texas,48,San Antonio,1200 block of Enrique Barrera Pkwy,N/A,0,0,0,0,"0"
2683386,August,2023,Indiana,18,Indianapolis,9500 E 16th St,Warren Central High School,0,0,0,0,"1"
2684205,August,2023,Illinois,17,Paris,437 W Washington St,Carolyn Wenz Elementary School,0,0,0,0,"3"
2696985,August,2023,Kentucky,21,Waynesburg,75 Tick Ridge Rd,Highland Elementary School,0,0,0,0,"1"
2680971,August,2023,Tennessee,47,Nashville,110 Gallatin Ave,East High School,0,0,0,0,"1"
2681239,August,2023,North Carolina,37,Greensboro,1200 Lincoln St,James B. Dudley High School,0,0,0,0,"2"
2678199,August,2023,Tennessee,47,Cordova,1800 Berryhill Rd,Cordova High School,0,0,0,0,"4"
2677668,August,2023,Indiana,18,Indianapolis,1801 E 86th St,North Central High School,0,0,0,0,"1"
2699341,August,2023,North Carolina,37,Statesville,213 Warrior Dr,West Iredell High School,0,0,0,0,"0"
2677159,August,2023,Arizona,04,Phoenix,3921 W Baseline Rd,Cesar Chavez High School,0,0,0,0,"1"
2676410,August,2023,Indiana,18,Whiteland (New Whiteland),900 Sawmill Rd,Break-O-Day Elementary School,0,0,0,0,"1"
2676437,August,2023,Indiana,18,Lawrenceburg,100 Tiger Blvd,Lawrenceburg High School,0,0,0,0,"1"
2674943,August,2023,Texas,48,Mesquite,3300 E Cartwright Rd,John Horn High School,0,0,0,0,"1"
2674588,August,2023,Illinois,17,Evanston,2424 Lake St,Dr. Martin Luther King Jr. Literary and Fine Arts School,0,0,0,0,"0"
2673722,August,2023,Tennessee,47,Memphis,415 State St,University of Memphis,0,0,0,0,"0"
2674128,August,2023,Maryland,24,Upper Marlboro,505 Largo Rd,Largo High School,0,0,0,0,"1"
2672629,August,2023,California,06,Oakley,1050 Neroly Rd,Freedom High School,0,0,0,0,"1"
2670782,August,2023,Georgia,13,Covington,11649 Bypass Rd,Middle Ridge Elementary School,0,0,0,0,"0"
2670404,July,2023,Indiana,18,Indianapolis,1500 E Michigan St,Arsenal Technical High School,0,0,0,0,"1"
2668383,July,2023,Tennessee,47,Memphis,390 S White Station Rd,Margolin Hebrew Academy,0,0,0,1,"0"
2667666,July,2023,New York,36,Mount Vernon,100 California Rd,Mount Vernon High School,0,0,0,0,"1"
2663163,July,2023,Tennessee,47,Memphis,778 Parkrose Rd,Freedom Preparatory Academy,0,1,0,0,"0"
2660496,July,2023,Georgia,13,Athens,S Jackson St and Fulton St,University of Georgia - Athens,0,1,0,0,"2"
2658560,July,2023,Nebraska,31,Lincoln,Salt Creek Roadway and N 14th St,University of Nebraska-Lincoln,0,0,0,0,"0"
2794359,July,2023,California,06,Huntington Beach,15744 Goldenwest St,Golden West College,0,0,0,0,"1"
2656757,July,2023,Wisconsin,55,Milwaukee,8400 W Burleigh St,Milwaukee School of Languages,0,0,0,0,"1"
2651532,July,2023,District of Columbia,,Washington,600 block of Bryant St NW,Howard University Campus,1,0,0,0,"1"
2653242,July,2023,Virginia,51,Gloucester,6099 T C Walker Rd,Thomas Calhoun Walker Education Center,0,0,0,0,"4"
2648691,July,2023,Maryland,24,Capitol Heights,200 Cabin Branch Rd,Central High School,0,0,0,0,"1"
2643757,July,2023,District of Columbia,,Washington,620 Michigan Ave NE,Catholic University of America,1,0,0,0,"1"
2645787,July,2023,New York,36,Albany,391 Western Ave,LaSalle School,0,0,0,0,"1"
2635020,June,2023,New Mexico,35,Albuquerque,721 Tomasita St NE,Kennedy Middle School,0,1,0,0,"1"
2627627,June,2023,Massachusetts,25,Boston,55 Malcolm X Blvd,John D. O'Bryant School of Mathematics and Science,0,0,0,0,"1"
2627865,June,2023,Louisiana,22,Shreveport,5939 Old Mooringsport Rd,Northwood High School,0,0,0,0,"1"
2625692,June,2023,Massachusetts,25,Quincy,875 Hancock St,Central Middle School,0,0,0,0,"0"
2625367,June,2023,New York,36,Freeport,50 S Brookside Ave,Freeport High School,0,0,0,0,"1"
2621053,June,2023,District of Columbia,,Washington,3264 Stanton Rd SE,Turner Elementary School,0,1,0,0,"0"
2620907,June,2023,Maryland,24,Bowie (Mitchellville),2112 Church Rd,Non-Traditional Program 9-12 North,0,0,0,0,"1"
2620379,June,2023,Pennsylvania,42,Uniontown,146 E Fayette St,Uniontown Area High School,0,0,0,0,"0"
2619530,June,2023,Texas,48,San Antonio,7618 E Evans Rd,Veterans Memorial High School,0,0,0,0,"2"
2619238,June,2023,Wisconsin,55,Milwaukee,N 15th St and W Meinecke Ave,N/A,0,0,0,0,"0"
2618358,June,2023,Virginia,51,Richmond,6 N Laurel St,Virginia Commonwealth University - Altria Theater,2,5,0,0,"1"
2618525,June,2023,Pennsylvania,42,Philadelphia,4300 Tacony St,First Philadelphia Preparatory Charter School,0,0,0,0,"1"
2617497,June,2023,Utah,49,Salt Lake City,2166 S 1700 E,Highland High School,0,0,0,0,"2"
2617124,June,2023,Michigan,26,Warren,31300 Ryan Rd,Michigan Collegiate High School,0,0,0,0,"1"
2618343,June,2023,Wisconsin,55,Madison,702 Pflaum Rd,La Follette High School,0,0,0,0,"1"
2616067,June,2023,California,06,San Mateo,506 N Delaware St,San Mateo High School,0,0,0,0,"2"
2614659,June,2023,New York,36,Staten Island,101 Belmont Pl,Ralph R. McKee Career and Technical Education High School,0,0,0,0,"1"
2758087,June,2023,Kentucky,21,Louisville,3807 Klondike Ln,Klondike Elementary School,0,0,0,0,"1"
2639325,June,2023,Michigan,26,Bridgeport,4691 Bear Cat Blvd,Bridgeport High School,0,0,0,0,"1"
2614603,May,2023,California,06,Menifee,28100 Calm Horizon Dr,Ethan Chase Middle School,0,0,0,0,"1"
2613532,May,2023,Virginia,51,Richmond,6901 Messer Rd,John Rolfe Middle School,0,0,0,0,"1"
2617161,May,2023,Michigan,26,Harper Woods,20225 Beaconsfield St,Harper Woods High School,0,0,0,0,"1"
2613950,May,2023,Indiana,18,Columbia City,1692 IN-9,Indian Springs Middle School,0,0,0,0,"0"
2608980,May,2023,Texas,48,San Antonio,14800 Judson Rd,Wood Middle School,0,0,0,0,"1"
2609942,May,2023,California,06,Moreno Valley,17750 Lasselle St,Rancho Verde High School,0,0,0,0,"1"
2608891,May,2023,Texas,48,Houston,16713 Ella Blvd,Westfield High School,0,0,0,0,"2"
2608570,May,2023,Indiana,18,Indianapolis,3010 N White River Pkwy E Dr,Herron-Riverside High School,0,0,0,0,"1"
2608159,May,2023,Arizona,04,Tucson,1346 N Stone Ave,Pima Partnership Academy,0,0,0,0,"1"
2608256,May,2023,Hawaii,15,Kapolei,91-5335 Kapolei Pkwy,Kapolei Middle School,0,0,0,0,"1"
2609086,May,2023,Texas,48,Dallas,100 S Glasgow Dr,Woodrow Wilson High School,0,0,0,0,"1"
2606670,May,2023,North Carolina,37,Greenville,600 W Arlington Blvd,J. H. Rose High School,0,1,0,0,"3"
2607974,May,2023,Utah,49,American Fork,20 W 1120 N,American Fork Junior High School,0,0,0,0,"1"
2606987,May,2023,California,06,Santa Maria,675 Panther Dr,Pioneer Valley High School,0,0,0,0,"1"
2606723,May,2023,Pennsylvania,42,Pittsburgh,2323 Brighton Rd,Oliver Citywide Academy,1,0,0,0,"1"
2606261,May,2023,Kentucky,21,Louisville,6300 Terry Rd,Conway Middle School,0,0,0,0,"1"
2608839,May,2023,Texas,48,Houston,15150 Wallisville Rd,James B Harvard Elementary School,0,0,0,0,"1"
2605505,May,2023,Ohio,39,Columbus,1500 E Broad St,East High School,0,0,0,0,"2"
2608988,May,2023,Missouri,29,Kansas City,3100 NE 46th St,Golden Oaks Elementary School,0,0,0,0,"0"
2606091,May,2023,Michigan,26,Ypsilanti,Concord Dr and Bedford Dr,N/A,0,0,0,0,"2"
2605863,May,2023,Utah,49,Salt Lake City (Kearns),5525 Cougar Ln,Kearns High School,0,0,0,0,"0"
2606557,May,2023,California,06,San Diego,3950 Byrd St,Myrtle S Finney Elementary School,0,0,0,0,"0"
2605406,May,2023,Massachusetts,25,Danvers,72 Spring St,St. John's Preparatory School,0,0,0,0,"0"
2605147,May,2023,Louisiana,22,Garyville,240 LA-54,Garyville/Mt. Airy Math and Science Magnet School,0,0,0,0,"3"
2602735,May,2023,Virginia,51,Fredericksburg,6320 Harrison Rd,Chancellor Middle School,0,0,0,0,"1"
2603051,May,2023,Alabama,01,Harvest,2616 Jeff Rd NW,Sparkman High School,0,0,0,0,"0"
2602748,May,2023,Arizona,04,Phoenix,3535 N 27th Ave,Bostrom High School,0,0,0,0,"1"
2602920,May,2023,Florida,12,Saint Petersburg,850 34th St S,Gibbs High School,0,0,0,0,"2"
2608157,May,2023,New York,36,Clarence,5150 Old Goodrich Rd,Ledgeview Elementary School,0,0,0,0,"0"
2602744,May,2023,Virginia,51,Norfolk,730 Spotswood Ave,Blair Middle School,0,0,0,0,"1"
2601586,May,2023,Maryland,24,Cheltenham,9400 Surratts Rd,Non-Traditional Program 9-12 South School,0,0,0,0,"1"
2602362,May,2023,Illinois,17,Pleasant Hill,501 E Quincy St,Pleasant Hill CUSD #3,0,0,0,0,"1"
2603169,May,2023,Georgia,13,Marietta,1171 Whitlock Ave NW,Marietta High School,0,0,0,0,"1"
2602538,May,2023,Texas,48,El Paso,7000 Dyer St,Chapin High School,0,0,0,0,"1"
2601866,May,2023,Illinois,17,El Paso,600 N Elm St,El Paso Gridley High School,0,0,0,0,"0"
2602624,May,2023,California,06,San Jose,2001 Cottle Ave,Willow Glen High School,0,0,0,0,"1"
2602282,May,2023,Nevada,32,North Las Vegas,3200 W Alexander Rd,Cheyenne High School,0,0,0,0,"1"
2600877,May,2023,Louisiana,22,Shreveport,3201 Line Ave,C.E. Byrd High School,0,0,0,0,"1"
2600771,May,2023,District of Columbia,,Washington,4301 13th St NW,Roosevelt High School,1,0,0,0,"0"
2601213,May,2023,Texas,48,Houston,9400 Irvington Blvd,Sam Houston High School,0,0,0,0,"1"
2601208,May,2023,Texas,48,Corpus Christi,5225 Gollihar Rd,Richard King High School,0,0,0,0,"2"
2600273,May,2023,Virginia,51,Glen Allen,9500 Norfolk St,Longdale Elementary School,0,0,0,0,"0"
2599890,May,2023,Mississippi,28,New Augusta,9899 US-98 E,Perry Central High School,0,0,0,0,"0"
2600061,May,2023,Nebraska,31,Omaha,5105 Bedford Ave,Monroe Middle School,0,0,0,0,"1"
2603652,May,2023,New Jersey,34,Paterson,322 10th Ave,Paterson School No. 21,0,0,0,0,"1"
2601542,May,2023,Indiana,18,Indianapolis,1635 W Michigan St,Indianapolis Metropolitan High School,0,0,0,0,"2"
2599399,May,2023,Oklahoma,40,Oklahoma City,6708 S Santa Fe Ave,Webster Middle School,0,0,0,0,"1"
2700853,May,2023,Ohio,39,Dayton,31 Willowwood Dr,Edwin Joel Brown Middle School,0,0,0,0,"1"
2596672,May,2023,South Carolina,45,Bennettsville,301 Jefferson St,Bennettsville Primary School,0,0,0,0,"0"
2597548,May,2023,Nebraska,31,Chadron,1000 Main St,Chadron State College,0,0,0,0,"1"
2598506,May,2023,Georgia,13,Loganville,50 Hope Holw Rd,Grayson High School,0,0,0,0,"2"
2596876,May,2023,Tennessee,47,Lenoir City,1485 Old Hwy 95,Lenoir City High School,1,0,0,0,"0"
2596869,May,2023,Kentucky,21,Waddy,8300 Frankfort Rd,Heritage Elementary School,0,0,0,0,"1"
2602947,May,2023,Washington,53,Toppenish,N/A,Toppenish Middle School bus,0,0,0,0,"1"
2600371,May,2023,Alabama,01,Cordova,110 School Rd,Bankhead Middle School,0,0,0,0,"0"
2595630,May,2023,Texas,48,Odessa,1800 E 42nd St,Permian High School,0,0,0,0,"1"
2596514,May,2023,Pennsylvania,42,Reading,1000 N Front St,Northwest Middle School,0,0,0,0,"1"
2595852,May,2023,Utah,49,Tooele,411 W Vine St,Tooele Junior High School,0,0,0,0,"0"
2594693,May,2023,Illinois,17,Richton Park,5030 Imperial Dr,Neil Armstrong Elementary School,0,0,0,0,"1"
2596668,May,2023,Illinois,17,Glen Ellyn,23W200 Butterfield Rd,Glenbard South High School,0,0,0,0,"1"
2594642,May,2023,Virginia,51,Gretna,201 Coffey St,Gretna Middle School,0,0,0,0,"1"
2595044,May,2023,Texas,48,Amarillo,1400 N Grant St,Palo Duro High School,0,0,0,0,"1"
2594470,May,2023,Michigan,26,Grand Rapids,863 7th St NW,Stocking Elementary School,0,0,0,0,"0"
2596329,May,2023,Wisconsin,55,Milwaukee,5501 N 68th St,Rocketship Transformation Prep,0,0,0,0,"1"
2593641,May,2023,Alabama,01,Oakman,142 School St,Oakman Middle School,0,0,0,0,"2"
2593442,May,2023,Virginia,51,Chesterfield,17700 Longhouse Ln,Matoaca High School,0,0,0,0,"1"
2594567,May,2023,Florida,12,Deltona,2400 Eustace Ave,Galaxy Middle School,0,0,0,0,"1"
2594090,May,2023,Arizona,04,Peoria,9750 N 87th Ave,Alta Loma Elementary School,0,0,0,0,"1"
2593508,May,2023,Pennsylvania,42,Philadelphia,201 E Olney Ave,Grover Washington Middle School,0,0,0,0,"2"
2594978,May,2023,Ohio,39,Warren (Champion),5976 Mahoning Ave NW,Central Elementary School,0,0,0,0,"0"
2596538,May,2023,Texas,48,Lubbock,4910 29th Dr,Coronado High School,0,0,0,0,"0"
2592201,May,2023,North Carolina,37,Indian Trail,1409 Wesley Chapel Rd,Sun Valley Middle School,0,0,0,0,"0"
2596580,May,2023,South Carolina,45,Summerville,1101 Boone Hill Rd,Summerville High School,0,0,0,0,"1"
2595641,May,2023,Mississippi,28,Bay Saint Louis,N/A,N/A,0,0,0,0,"1"
2596042,May,2023,New Hampshire,33,New Ipswich,175 Turnpike Rd,Mascenic Regional High School,0,0,0,0,"0"
2591797,May,2023,Nevada,32,Las Vegas,2436 N Pecos Rd,Ed Von Tobel Middle School,0,1,0,0,"2"
2592366,May,2023,Pennsylvania,42,Philadelphia,2900 W Clearfield St,E. Washington Rhodes Elementary School,0,0,0,0,"0"
2589416,May,2023,Texas,48,Irving,3700 N MacArthur Blvd,MacArthur High School,0,0,0,0,"2"
2590615,May,2023,Texas,48,Bullard,2016 Panther Crossing,Bullard Primary School,0,0,0,0,"1"
2594601,May,2023,Mississippi,28,Bay Saint Louis,750 Blue Meadow Rd,Bay High School,0,0,0,0,"1"
2589282,May,2023,North Carolina,37,Wilmington,555 Halyburton Memorial Pkwy,Eugene Ashley High School,0,0,0,0,"1"
2588807,May,2023,Nevada,32,Las Vegas,1900 S Lisa Ln,Herbert A Derfelt Elementary School,0,0,0,0,"0"
2589251,May,2023,Wisconsin,55,Kenosha,3700 Washington Rd,Bradford High School,0,0,0,0,"1"
2588497,May,2023,Maryland,24,Hyattsville (Landover),900 Nalley Rd,G. James Gholson Middle School,0,0,0,0,"1"
2588363,May,2023,Texas,48,Sugar Land,14777 Voss Rd,Issac H Kempner Senior High School,0,0,0,0,"1"
2588059,May,2023,Minnesota,27,Mankato,1351 S Riverfront Dr,Mankato West High School,0,0,0,0,"1"
2588647,May,2023,Michigan,26,Muskegon,125 Catherine Ave,Muskegon Covenant Academy,0,0,0,0,"1"
2587545,May,2023,Michigan,26,Grand Rapids,1205 Cesar E Chavez Ave SW,Cesar E. Chavez Elementary School,0,0,0,0,"0"
2587905,May,2023,Kansas,20,Lawrence,4700 Overland Dr,Free State High School,0,0,0,0,"1"
2587625,May,2023,North Carolina,37,Winston Salem (Winston-salem),2100 Silas Creek Pkwy,Forsyth Technical Community College,0,0,0,0,"0"
2588938,May,2023,Florida,12,Gainesville,11525 NW 39th Ave,Meadowbrook Elementary School,0,0,0,0,"0"
2586871,May,2023,Virginia,51,Waynesboro,840 King Ave,William Perry Elementary School,0,0,0,0,"0"
2588804,May,2023,Virginia,51,Woodbridge,1650 Prince William Pkwy,Fred Lynn Middle School,0,0,0,0,"1"
2587574,May,2023,Minnesota,27,Saint Paul,235 Marshall Ave,St. Paul College,0,0,0,1,"0"
2588357,May,2023,South Carolina,45,Charleston,21 McClennan Banks Dr,McClennan Banks Parking Garage / K Lot,0,0,0,0,"1"
2594378,May,2023,Indiana,18,Gary,131 E 5th Ave,Gary Middle College,0,0,0,0,"1"
2587217,May,2023,Ohio,39,Cleveland (Pepper Pike),32000 Chagrin Blvd,Orange High School,0,0,0,0,"1"
2588102,May,2023,Kentucky,21,Louisville (Shively),2501 Rockford Ln,Western High School,0,0,0,0,"1"
2588224,May,2023,Maryland,24,Oxon Hill,Iverson St and Sutler Dr,N/A,0,0,0,0,"3"
2588513,May,2023,Indiana,18,Fort Wayne,4509 Homestead Rd,Summit Middle School,0,0,0,0,"0"
2586673,May,2023,Pennsylvania,42,Mc Kees Rocks (Mckees Rocks),1105 Valley St,Sto-Rox Jr./Sr. High School,0,0,0,0,"0"
2586600,May,2023,California,06,Los Angeles,4650 W Olympic Blvd,Los Angeles High School,0,0,0,0,"1"
2585980,May,2023,Michigan,26,Flint,2820 Saginaw St,International Academy,0,1,0,0,"1"
2585445,April,2023,California,06,Palmdale,37423 70th St. East,Pete Knight High School,0,0,0,0,"0"
2589008,April,2023,Virginia,51,Springfield,7200 Fullerton Rd,Dominion Defense,0,0,0,0,"2"
2584191,April,2023,Florida,12,Tallahassee,808 W Tennessee St,Florida State University - Degraff Hall,0,1,0,0,"1"
2584547,April,2023,Colorado,08,Colorado Springs,2115 Afton Way,Roy J Wasson Academic Campus,0,0,0,0,"1"
2583557,April,2023,Tennessee,47,Knoxville,3300 Sutherland Ave,West High School,0,1,0,0,"1"
2583495,April,2023,South Carolina,45,Swansea,450 Old Swamp Rd,Sandy Run K8 School,0,0,0,0,"0"
2587436,April,2023,Texas,48,Houston,8501 Howard Dr,Cesar Chavez High School,0,0,0,0,"2"
2584202,April,2023,Texas,48,Houston,6602 Winfield Rd,YES Prep North Forest Secondary School,0,0,0,0,"1"
2583940,April,2023,Kentucky,21,Louisville,4615 Taylor Blvd,Iroquois High School,0,0,0,0,"1"
2582779,April,2023,Virginia,51,Richmond,4314 Crutchfield St,George Wythe High School,0,2,0,0,"1"
2585794,April,2023,Wisconsin,55,Milwaukee,3300 S 39th St,Audubon Tech Middle/High School,0,0,0,0,"1"
2610971,April,2023,New York,36,Lake Katrine,65 Fording Place Rd,M. Clifford Miller Middle School,0,0,0,0,"1"
2583241,April,2023,North Carolina,37,Reidsville,1903 S Park Dr,Reidsville Middle School,0,0,0,0,"0"
2582770,April,2023,Connecticut,09,Waterbury,300 Pierpont Rd,Crosby High School,0,0,0,0,"1"
2583850,April,2023,Missouri,29,Blue Springs,1200 SE Adams Dairy Pkwy,Blue Springs South High School,0,0,0,0,"1"
2582305,April,2023,Kentucky,21,Louisville,4901 Exeter Ave,Newburg Middle School,0,0,0,0,"1"
2584297,April,2023,Pennsylvania,42,Scranton,3427 N Main Ave,Johnson College of Technology,0,0,0,0,"1"
2584232,April,2023,Pennsylvania,42,Reading,801 N 13th St,Reading Senior High School,0,0,0,0,"1"
2593278,April,2023,California,06,Martinez,4955 Alhambra Valley Rd,John Swett Elementary School,0,0,0,0,"1"
2582814,April,2023,Florida,12,Panama City,924 Bay Ave,Rosenwald High School,0,0,0,0,"1"
2582694,April,2023,Arkansas,05,Maumelle,100 Victory Ln,Maumelle High School,0,0,0,0,"1"
2587592,April,2023,Nevada,32,Las Vegas,1139 N Linn Ln,Eldorado High School,0,0,0,0,"1"
2583230,April,2023,New Mexico,35,Santa Fe,13 San Marcos Loop,Turquoise Trail Charter School,0,0,0,0,"0"
2582409,April,2023,Wisconsin,55,Madison,201 S Gammon Rd,Vel Philips Memorial High School,0,0,0,0,"1"
2582294,April,2023,New York,36,Buffalo,756 St Lawrence Ave,Academy School #131,0,0,0,0,"1"
2581021,April,2023,Tennessee,47,Nashville,1200 2nd Ave S,Johnson Alternative Learning Center,0,0,0,0,"1"
2587844,April,2023,Virginia,51,Marion,134 Wilden St,Marion Middle School,0,0,0,0,"1"
2581302,April,2023,Florida,12,Fort Lauderdale (Lauderdale Lakes),3925 FL-7,Park Lakes Elementary School,0,0,0,0,"1"
2580940,April,2023,Colorado,08,Boulder,3300 Baseline Rd,CU Boulder Williams Village,0,0,0,0,"0"
2581809,April,2023,Georgia,13,Lilburn,130 Killian Hill Rd SW,Trickum Middle School,0,0,0,0,"0"
2581770,April,2023,North Carolina,37,Wilmington,555 Halyburton Memorial Pkwy,Eugene Ashley High School,0,0,0,0,"1"
2581218,April,2023,Virginia,51,Oak Hall,8210 Lankford Hwy,Arcadia High School,0,0,0,0,"1"
