Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations
2077018,"July 28, 2021",District of Columbia,Washington,3400 block of 22nd St SE,0,4,0,0,0,
2077549,"July 28, 2021",Alabama,Montgomery,1800 block of Rosa Parks Ave,1,3,0,0,2,
2076889,"July 28, 2021",South Carolina,Charleston,Hanover St and Johnson St,1,4,0,0,1,
2074353,"July 25, 2021",Michigan,Detroit,16342 W McNichols Rd,0,6,0,0,0,
2074406,"July 25, 2021",California,Wasco,1718 1st St,4,1,1,0,0,
2073472,"July 25, 2021",Illinois,Chicago,4800 block of W Race Ave,0,5,0,0,0,
2073597,"July 25, 2021",Washington,Seattle,100 block of Occidental Ave S,2,3,0,0,0,
2072782,"July 24, 2021",Ohio,Columbus,N High St and E 4th Ave,0,4,0,0,0,
2072962,"July 24, 2021",Texas,Amarillo,1306 NE 3rd Ave,0,6,0,0,0,
2072761,"July 24, 2021",Georgia,Macon,Cherry St and Martin Luther King Jr Blvd,2,3,0,0,1,
2072342,"July 23, 2021",South Carolina,Spartanburg,151 Palisade St,2,2,0,0,0,
2071982,"July 23, 2021",South Carolina,Darlington,505 Oleander Dr,0,4,0,0,1,
2072896,"July 23, 2021",California,San Rafael,842 4th St,2,4,0,0,0,
2071343,"July 22, 2021",Texas,Houston,9717 N Houston Rosslyn Rd,1,5,0,0,0,
2070329,"July 21, 2021",Illinois,Chicago,1400 block of S Ridgeway Ave,0,5,0,0,0,
2069490,"July 21, 2021",Maryland,Hyattsville (Adelphi),1836 Metzerott Rd,1,4,0,0,0,
2070645,"July 21, 2021",Illinois,Chicago,1647 N La Salle Dr,0,8,0,0,0,
2070310,"July 21, 2021",Illinois,Chicago,3300 block of W Douglas Blvd,2,3,0,0,1,
2068568,"July 20, 2021",Texas,Jacksonville,16241 TX-110,4,0,0,0,3,
2067728,"July 19, 2021",New Jersey,Perth Amboy,417 Fayette St,0,6,0,0,2,
2068061,"July 19, 2021",Illinois,Chicago,3308 W Flournoy St,0,4,0,0,0,
2066335,"July 18, 2021",Ohio,Toledo,5205 Telegraph Rd,1,3,0,0,0,
2067135,"July 18, 2021",Florida,Gainesville,1634 NE 8th Ave,1,4,0,0,0,
2066680,"July 18, 2021",North Carolina,Burlington,421 N Church St,0,4,0,0,0,
2066905,"July 18, 2021",Arizona,Tucson,1575 E 36th St,3,3,1,0,0,
2066812,"July 18, 2021",California,Walnut Creek,2580 N Main St,1,3,0,0,0,
2067290,"July 18, 2021",Texas,Houston,3421 Antoine Dr,2,2,1,0,0,
2065252,"July 17, 2021",Oregon,Portland,300 block of SW 3rd Ave,1,6,0,0,0,
2066189,"July 17, 2021",Illinois,Chicago,5006 W Ohio St,0,6,0,0,0,
2065634,"July 16, 2021",California,Sacramento,L St and Front St,2,4,0,0,2,
2065009,"July 16, 2021",Pennsylvania,Philadelphia,2700 block of Ruby Terrace,1,4,0,0,0,
2066249,"July 16, 2021",South Carolina,Greenville,840 Mauldin Rd,1,3,0,0,0,
2064260,"July 16, 2021",New Hampshire,Manchester,I-293,0,4,0,0,0,
2064992,"July 16, 2021",District of Columbia,Washington,2900 block of MLK Ave SE,1,5,0,0,1,
2065118,"July 16, 2021",Illinois,Chicago,647 N Lockwood Ave,1,4,0,0,2,
2063495,"July 15, 2021",Texas,Levelland,1105 10th St,1,4,0,1,1,
2065533,"July 15, 2021",Massachusetts,Boston,265 Centre St,0,4,0,0,0,
2062097,"July 14, 2021",Illinois,Chicago,4600 block of W Monroe St,0,5,0,0,0,
2062359,"July 14, 2021",Illinois,Chicago,1533 W 79th St,0,5,0,0,1,
2060865,"July 13, 2021",Indiana,Indianapolis,4200 block of Arborcrest Dr,1,3,0,0,1,
2060949,"July 13, 2021",Michigan,Detroit,9855 Chalmers St,1,5,0,1,1,
2060706,"July 12, 2021",Pennsylvania,Beaver Falls,900 9th St,2,3,0,0,1,
2060293,"July 12, 2021",New Jersey,Iselin,515 US-1,0,4,0,0,4,
2060605,"July 12, 2021",New York,Corona (Queens),180th St and 145th Dr,0,4,0,0,0,
2059440,"July 11, 2021",Texas,El Paso (Socorro),1300 Joe Battle Blvd,1,5,0,0,0,
2059404,"July 10, 2021",Pennsylvania,Philadelphia,W Butler St and N 9th St,0,6,0,0,0,
2058950,"July 10, 2021",Massachusetts,Boston,34 Cameron St,0,4,0,0,1,
2058837,"July 10, 2021",Ohio,Springfield,405 S Burnett Rd,1,3,0,0,0,
2058421,"July 9, 2021",California,Los Angeles,7114 W Manchester Ave,0,4,0,0,0,
2057427,"July 8, 2021",Connecticut,Hartford,175 Nelson St,0,4,0,0,5,
2053262,"July 5, 2021",Ohio,Toledo,Lawrence Ave and Wall St,1,11,0,0,0,
2053500,"July 5, 2021",California,Santa Rosa,1500 block of Beachwood Dr,1,3,0,0,0,
2055252,"July 5, 2021",New York,Buffalo,50 block of Donovan Dr,1,3,0,0,2,
2053048,"July 5, 2021",Illinois,Chicago,6108 S Wabash Ave,2,4,0,0,0,
2052524,"July 4, 2021",California,Thermal,Jackson St and Airport Blvd,0,4,0,0,0,
2054233,"July 4, 2021",Ohio,Cleveland,Kinsman Rd and E 139th St,0,4,0,0,0,
2054132,"July 4, 2021",Illinois,Peoria,600 block of Haungs Ave,1,3,0,0,1,
2053508,"July 4, 2021",Nevada,North Las Vegas,1200 block of W Helen Ave,2,7,0,0,0,
2053563,"July 4, 2021",Illinois,Rantoul,400 block of S Maplewood Dr,0,5,0,0,0,
2052689,"July 4, 2021",Illinois,Danville,12 S College St,0,4,0,0,0,
2053786,"July 4, 2021",Missouri,Kansas City,E 43rd St and Indiana Ave,0,4,0,0,0,
2053346,"July 4, 2021",Texas,Dallas,8200 block of Towns St,3,3,0,0,3,
2053365,"July 4, 2021",Texas,Dallas,3700 Dixon Ave,0,5,0,0,0,
2052353,"July 4, 2021",Texas,Fort Worth,3400 block of Horne St,0,8,0,0,0,
2052342,"July 4, 2021",Nebraska,Omaha,2311 N 24th St,1,4,0,0,1,
2052058,"July 3, 2021",North Carolina,Chadbourn,Broadway Rd,3,1,0,0,0,
2051763,"July 3, 2021",Pennsylvania,Lancaster,50 block of W Orange St,0,4,0,0,0,
2052471,"July 3, 2021",Georgia,Swainsboro,229 S Main St,1,3,0,0,1,
2052346,"July 3, 2021",Illinois,Chicago,1000 block of W 89th St,0,4,0,0,0,
2050836,"July 2, 2021",Virginia,Norfolk,923 Madison Ave,0,4,0,0,1,
2051190,"July 2, 2021",Pennsylvania,Philadelphia,7700 block of Ogontz Ave,1,4,0,0,0,
2050972,"July 2, 2021",Illinois,Champaign,704 N Hickory St,1,4,0,0,1,
2050593,"July 1, 2021",Illinois,Chicago,6500 block of S Halsted St,0,7,0,0,0,
2050151,"July 1, 2021",South Carolina,Spartanburg,225 Amelia St,1,4,1,0,0,
2050353,"July 1, 2021",Virginia,Chesapeake,1200 block of Seaboard Ave,2,2,0,0,0,
2049419,"June 30, 2021",Illinois,Chicago,2200 block of S Millard Ave,0,4,0,0,0,
2049907,"June 30, 2021",Louisiana,Marrero,6500 block of Lapalco Blvd,0,4,0,0,0,
2049845,"June 30, 2021",Texas,Houston,12101 Fondren Rd,3,1,0,0,1,
2050167,"June 30, 2021",Delaware,Dover,100 block of S New St,1,3,0,0,0,
2046714,"June 27, 2021",Illinois,Chicago,2000 block of E 71st St,1,5,0,0,0,
2046574,"June 27, 2021",Illinois,Saint Charles,2051 Lincoln Hwy,1,3,0,0,0,
2046897,"June 27, 2021",Illinois,Chicago,6300 block of South Artesian Ave,1,10,0,0,0,
2047170,"June 27, 2021",Tennessee,Memphis,2500 block of Dunn Ave,3,1,0,0,1,
2047726,"June 27, 2021",North Carolina,Greensboro,801 Province Spring Cir,0,4,0,0,0,
2046781,"June 26, 2021",Texas,Houston,4902 Laura Koppe Rd,1,3,0,0,0,
2045579,"June 26, 2021",Illinois,Chicago,6100 block of N McCormick Blvd,1,3,0,0,0,
2047787,"June 26, 2021",Alabama,Fort Deposit,Forest Dr,1,3,0,0,1,
2045043,"June 25, 2021",Ohio,Columbus,I-670 and Neil Ave,0,4,0,0,0,
2045564,"June 25, 2021",Illinois,Chicago,7000 block of S Indiana Ave,0,4,0,0,0,
2044701,"June 25, 2021",New York,Bronx,Zerega Ave and Watson Ave,0,5,0,0,0,
2044733,"June 24, 2021",Florida,Gainesville,4701 NW 6th St,1,4,0,0,3,
2043834,"June 23, 2021",Alabama,Montgomery,100 block of Rotary St,2,2,0,0,0,
2043465,"June 23, 2021",New York,Buffalo,114 Hickory St,0,4,0,0,0,
2043898,"June 23, 2021",Illinois,Chicago,4900 block of W Hubbard St,0,4,0,0,0,
2043715,"June 23, 2021",Illinois,Chicago,7000 block of S Vincennes Ave,0,4,0,0,0,
2041726,"June 21, 2021",Missouri,Saint Louis,4002 Sullivan Ave,3,3,0,1,1,
2041555,"June 21, 2021",District of Columbia,Washington,300 block of 50th St NE,0,4,0,0,0,
2040643,"June 20, 2021",Virginia,Richmond,200 block of Crane St,1,3,0,0,0,
2041297,"June 20, 2021",California,Richmond,2108 Dunn Ave,3,5,0,0,2,
2040265,"June 20, 2021",Colorado,Aurora,12455 E Mississippi Ave,1,4,0,0,0,
2041363,"June 20, 2021",Florida,Wildwood,9605 Co Rd 235,1,10,0,0,1,
2040374,"June 20, 2021",Texas,Dallas,4619 E R L Thornton Freeway,0,8,0,0,0,
2040732,"June 20, 2021",Ohio,Cincinnati,3000 block of Borden St,1,3,0,0,2,
2040243,"June 20, 2021",Indiana,Granger,7321 Heritage Square Dr,1,4,0,0,0,
2040991,"June 20, 2021",New Jersey,Atlantic City,1700 block of Atlantic Ave,1,3,0,0,0,
2039457,"June 19, 2021",Alaska,Anchorage,E 3rd Ave and Gambell St,1,4,0,0,1,
2039346,"June 19, 2021",Louisiana,Baton Rouge,7132 Florida Blvd,2,4,0,0,0,
2039964,"June 19, 2021",California,Oakland,2200 block of Lakeshore Ave,1,7,0,0,0,
2040013,"June 19, 2021",New Jersey,Newark,525 Elizabeth Ave,0,4,0,0,0,
2039441,"June 18, 2021",Minnesota,Minneapolis,400 block of 14th Ave SE,0,5,0,0,0,
2037813,"June 17, 2021",Virginia,Petersburg,Virginia Ave and Melville St,0,4,0,0,0,
2037887,"June 17, 2021",North Carolina,Durham,1600 block of Holloway St,2,2,0,0,0,
2038622,"June 17, 2021",Ohio,Cincinnati,3056 Mathers St,1,3,0,0,0,
2038152,"June 17, 2021",New Jersey,Paterson,Rosa Parks Blvd and Hamilton Ave,0,4,0,0,0,
2036635,"June 16, 2021",Maryland,Baltimore,2100 block of West Lexington St,1,5,0,0,0,
2036121,"June 15, 2021",Illinois,Chicago,3800 block of W Monroe St,0,5,0,0,0,
2035313,"June 15, 2021",Alabama,Albertville,956 Industrial Blvd,3,1,1,0,0,
2035452,"June 15, 2021",Illinois,Chicago,6221 S Morgan St,5,3,0,0,0,
2035733,"June 14, 2021",Georgia,Columbus,3400 8th Ave,2,2,0,0,3,
2034408,"June 14, 2021",Michigan,Lansing,300 block of N Cedar St,2,2,0,0,0,
2034470,"June 14, 2021",Florida,Boynton Beach,I-95 and E Gateway Blvd,1,3,0,0,0,
2033905,"June 13, 2021",Ohio,West Salem,9161 Rainbow Hwy,1,5,0,1,1,
2033605,"June 13, 2021",Kentucky,Louisville,5200 block of Robinwood Rd,1,3,0,0,0,
2032486,"June 12, 2021",Ohio,Cleveland,8805 Buckeye Rd,3,4,0,0,2,
2032203,"June 12, 2021",Illinois,Chicago,7500 block of S Prairie Ave,1,9,0,0,0,
2032220,"June 12, 2021",Texas,Austin,400 block of E 6th St,1,13,0,1,1,
2031976,"June 11, 2021",Georgia,Savannah,200 block of Avery St,2,6,0,0,0,
2032580,"June 11, 2021",North Carolina,Winston Salem (Winston-salem),844 E. Devonshire St,1,3,0,0,0,
2031801,"June 11, 2021",Washington,Seattle,9808 16th Ave SW,2,2,0,0,0,
2032282,"June 11, 2021",Texas,Dallas,378 N Jim Miller Rd,0,5,0,0,1,
2030720,"June 10, 2021",Michigan,Detroit,1600 block Calvert Ave,1,3,0,0,0,
2030639,"June 10, 2021",New York,Yonkers,150 Elm St,0,4,0,0,3,
2030708,"June 10, 2021",Illinois,Chicago,6530 S Claremont Ave,1,4,0,0,1,
2029078,"June 8, 2021",Tennessee,Nashville,Clarksville Pike and Buena Vista Pike,1,3,0,0,0,
2028745,"June 8, 2021",Tennessee,Memphis,2246 Eldridge Ave,1,4,0,0,1,
2028928,"June 8, 2021",Texas,Houston,4115 Washington Ave,0,5,0,0,0,
2027736,"June 7, 2021",Ohio,Cleveland,4100 block of E 81st St,0,6,0,0,0,
2027046,"June 7, 2021",Florida,Homestead,12550 SW 282nd St,2,3,1,0,0,
2026802,"June 6, 2021",Missouri,Saint Louis,100 N 7th St,0,4,0,0,0,
2026651,"June 6, 2021",North Carolina,Snow Hill,50 block of Katie Ct,0,4,0,0,0,
2027725,"June 6, 2021",Ohio,Cleveland,3700 block of Woodbridge Ave,0,8,0,0,0,
2027375,"June 6, 2021",California,Oakland,5100 block of Ygnacio Ave,0,5,0,0,0,
2026123,"June 6, 2021",Florida,Miami (Kendall),10549 SW 109th Ct,3,6,0,0,3,
2026713,"June 6, 2021",Utah,Salt Lake City,1354 N General Dr,1,4,0,0,2,
2026112,"June 6, 2021",Illinois,Chicago,8900 block of S Cottage Grove Ave,0,8,0,0,0,
2026257,"June 5, 2021",Louisiana,New Orleans,10150 I-10 Service Rd,0,9,0,0,0,
2025260,"June 5, 2021",Indiana,Indianapolis,7500 N Shadeland Ave,2,2,0,0,0,
2022821,"June 2, 2021",Ohio,Toledo,1830 W Bancroft St,0,4,0,0,0,
2025254,"June 2, 2021",Arkansas,Magnolia,Calhoun Rd,0,4,0,0,1,
2022391,"June 2, 2021",Ohio,Springfield,1935 S Yellow Springs St,0,6,0,0,2,
2021130,"May 31, 2021",New York,Brooklyn,Knickerbocker Ave,0,4,0,0,2,
2021398,"May 31, 2021",Missouri,Saint Louis,8880 N Broadway,0,4,0,0,0,
2022129,"May 31, 2021",Ohio,Cleveland (Garfield Heights),13000 block of Alvin Ave,1,5,0,0,0,
2019751,"May 30, 2021",Alabama,Aliceville,7th Street NE,1,4,0,0,1,
2019622,"May 30, 2021",Florida,Hialeah,7630 NW 186th St,3,20,0,0,4,
2020535,"May 30, 2021",Illinois,Chicago,6718 S Stony Island Ave,0,4,0,0,0,
2019155,"May 29, 2021",Texas,San Antonio,3300 block of Fallen Leaf Ln,2,2,0,0,0,
2019384,"May 29, 2021",Missouri,Saint Louis,10466 W Florissant Ave,1,3,0,0,1,
2018931,"May 28, 2021",Florida,Miami,2022 NW 1st Ct,1,6,0,0,0,
2018495,"May 27, 2021",North Carolina,Durham,1200 block of Fayetteville St,0,5,0,0,0,
2015849,"May 26, 2021",Illinois,Chicago,7200 block of S Princeton Ave,1,3,0,0,0,
2015730,"May 26, 2021",California,San Jose,101 W Younger Ave,9,0,1,0,0,
2014343,"May 24, 2021",Michigan,Inkster,27000 block of Rosewood St,2,2,0,0,0,
2813526,"May 24, 2021",Ohio,Mount Gilead,,2,2,0,0,1,
2014381,"May 24, 2021",Ohio,West Jefferson,127 Jackson St,4,0,0,0,1,
2012971,"May 23, 2021",Illinois,Chicago,3344 W Ohio St,0,4,0,0,0,
2013595,"May 23, 2021",New York,Bay Shore,135 S Clinton Ave,0,4,0,0,0,
2013059,"May 23, 2021",New Jersey,Paterson,Hillman St and E Main St,0,5,0,0,0,
2013096,"May 23, 2021",Virginia,Norfolk,3100 block of Westminster Ave,0,4,0,0,0,
2012765,"May 22, 2021",South Carolina,North Charleston,Piggly Wiggly Dr and W Jimtown Dr,1,14,0,0,4,
2012345,"May 22, 2021",Delaware,Wilmington,800 block of N Pine St,0,4,0,0,0,
2011569,"May 22, 2021",Minnesota,Minneapolis,322 N 1st Ave,2,7,0,0,1,
2013043,"May 22, 2021",Ohio,Columbus,233 S Civic Center Dr,1,5,0,0,0,
2011610,"May 22, 2021",Indiana,Fort Wayne,2177 Eden St,1,3,0,1,1,
2012633,"May 22, 2021",New Jersey,Bridgeton,1029 E Commerce St,3,11,0,0,3,
2011077,"May 21, 2021",New York,Albany,1st St and Quail St,1,5,0,0,1,
2011482,"May 21, 2021",New Jersey,Jersey City,16 Brinkerhoff St,2,4,0,0,2,
2010083,"May 20, 2021",Indiana,Evansville,800 block of Shadewood Ave,1,3,0,0,0,
2007722,"May 18, 2021",California,Oakland,I-580 and Seminary Ave,2,5,0,0,0,
2008415,"May 18, 2021",California,Hemet,1200 block of Valencia Ave,1,4,0,0,0,
2005991,"May 16, 2021",Ohio,Cincinnati,7751 Reading Rd,1,3,0,0,0,
2005776,"May 16, 2021",Georgia,Atlanta,630 Travis St NW,0,4,0,0,0,
2005671,"May 16, 2021",Michigan,East Lansing,6170 Abbot Rd,0,5,0,0,0,
2006621,"May 16, 2021",Georgia,Columbus,2727 Manchester Expy,0,4,0,0,0,
2006204,"May 16, 2021",Georgia,Stone Mountain,4766 Redan Rd,1,5,0,0,0,
2005813,"May 16, 2021",Alabama,Birmingham,1010 18th St S,0,4,1,0,0,
2005238,"May 15, 2021",District of Columbia,Washington,3900 block of Minnesota Ave NE,1,3,0,0,1,
2004666,"May 15, 2021",Illinois,Chicago,7800 block of S Loomis St,2,3,0,0,0,
2005196,"May 15, 2021",New York,Bronx,1625 Webster Ave,1,4,0,0,1,
2004413,"May 14, 2021",Pennsylvania,Philadelphia,5600 block of Market St,0,4,0,0,0,
2003383,"May 13, 2021",Georgia,Augusta,201 E Telfair St,2,2,0,0,1,
2003167,"May 13, 2021",District of Columbia,Washington,200 block of 37th Pl SE,1,3,0,0,0,
2003334,"May 13, 2021",Rhode Island,Providence,87 Carolina Ave,0,4,0,4,7,
2002269,"May 12, 2021",Pennsylvania,Philadelphia,5500 block of Kingsessing Ave,1,3,0,0,0,
2002286,"May 12, 2021",Georgia,Buford,2910 Buford Dr NE,2,2,0,0,0,
2001137,"May 11, 2021",Maryland,Baltimore,800 block of W Lexington St,0,4,0,0,0,
2001362,"May 10, 2021",Alabama,Montgomery,3804 S Court St,0,7,0,0,0,
1999417,"May 9, 2021",Pennsylvania,Philadelphia,100 block of E Albanus St,2,3,0,0,0,
1999125,"May 9, 2021",Colorado,Colorado Springs,2828 Preakness Way,6,0,1,0,0,
1999193,"May 9, 2021",Arizona,Phoenix,122 N 2nd St,1,7,0,0,2,
1999909,"May 9, 2021",California,Los Angeles,6112 W Afton Pl,1,3,0,0,0,
2000132,"May 9, 2021",South Carolina,Charleston,500 block of King St,0,5,0,0,0,
1999423,"May 9, 2021",New Jersey,Newark,378 Chancellor Ave,0,4,0,0,0,
1998865,"May 8, 2021",California,Citrus Heights,7440 Auburn Blvd,0,4,0,0,1,
1998693,"May 8, 2021",California,Oakland,1440 block of Lakeshore Ave,0,4,0,0,0,
1998476,"May 8, 2021",Maryland,Gwynn Oak (Woodlawn),7300 block of Maury Rd,3,1,1,0,0,
1998537,"May 8, 2021",Michigan,Detroit,15700 block of Plymouth Rd,0,4,0,0,0,
1998602,"May 8, 2021",Wisconsin,Milwaukee,900 block of S 10th St,0,4,0,0,2,
1999307,"May 8, 2021",California,Compton,15100 block of S Lime Ave,2,2,0,0,0,
1998067,"May 7, 2021",Missouri,Saint Louis (Kinloch),5541 Mable Ave,2,3,0,1,2,
1999434,"May 6, 2021",New Jersey,Paterson,22nd Ave and E 30th St,0,5,0,0,0,
1996236,"May 5, 2021",Illinois,Chicago,6900 block of S Cornell Ave,0,4,0,0,0,
1993551,"May 3, 2021",Michigan,Saginaw,1315 Randolph St,1,4,0,0,0,
1993090,"May 2, 2021",Ohio,Columbus,491 Park St,0,4,0,0,0,
1993664,"May 2, 2021",Pennsylvania,Philadelphia,5200 block of Burton St,1,3,0,0,0,
1993221,"May 2, 2021",Maryland,Baltimore,1500 block of Washington Blvd,1,3,0,0,0,
1993280,"May 2, 2021",Illinois,Chicago,2100 block of W Adams St,0,5,0,0,0,
1992570,"May 2, 2021",Minnesota,Saint Paul,843 Selby Ave,0,4,0,0,0,
1992127,"May 1, 2021",Delaware,Wilmington,800 block of N Pine St,0,4,0,0,0,
1992534,"May 1, 2021",Louisiana,New Orleans,St Bernard Ave and N Claiborne Ave,2,4,0,0,0,
1992410,"May 1, 2021",New York,New Rochelle,Horton Ave and Brook St,1,4,0,0,0,
1992490,"May 1, 2021",Massachusetts,Holyoke,209 South St,0,5,0,0,0,
1992469,"May 1, 2021",Florida,Clewiston,1117 Harlem Academy Ave,1,3,0,0,0,
1990821,"April 29, 2021",Georgia,Atlanta,2300 block of Polar Rock Terrace SW,1,5,0,0,0,
1989840,"April 28, 2021",North Carolina,Boone,553 Hardaman Cir,4,0,1,0,0,
1990600,"April 28, 2021",Florida,Miami,2100 block of NW 85th St,0,5,0,0,0,
1988688,"April 27, 2021",Virginia,Richmond,4000 Midlothian Turnpike,2,3,0,0,5,
1989023,"April 27, 2021",Alabama,Fairfield,200 block of Glen Crest Dr,1,4,0,0,0,
1988326,"April 26, 2021",Oregon,Gresham,SE Stark St and SE 174th Ave,0,7,0,0,0,
1991347,"April 25, 2021",Texas,Palestine,1101 W Palestine Ave,0,4,0,0,0,
1986770,"April 25, 2021",Missouri,Kansas City,E 18th St and Vine St,1,3,0,1,1,
1987235,"April 25, 2021",Alabama,Phenix City,1700 Highway 280 Bypass,0,4,0,0,0,
1987241,"April 25, 2021",Louisiana,Houma,656 Corporate Dr,0,5,0,0,2,
1986593,"April 25, 2021",Arkansas,Little Rock,1900 E 6th St,1,3,0,0,0,
1985432,"April 24, 2021",Louisiana,New Orleans,100 block of Bourbon St,0,5,0,0,0,
1984807,"April 22, 2021",California,San Diego,500 block of J St,1,4,0,0,1,
1981805,"April 19, 2021",Texas,Houston,700 E Whitney St,2,3,0,1,1,
1982260,"April 19, 2021",Georgia,Atlanta,1191 Oakland Ln SW,0,5,0,0,0,
1980689,"April 18, 2021",Wisconsin,Kenosha,1548 Sheridan Rd,3,3,0,0,1,
1981521,"April 18, 2021",Michigan,Detroit,Ward Ave and W McNichols Rd,0,5,1,0,0,
1981353,"April 18, 2021",Louisiana,Shreveport,3701 Hearne Ave,0,6,0,0,0,
1982020,"April 18, 2021",Alabama,Montgomery,2300 block of Day St,1,4,0,0,4,
1980492,"April 17, 2021",Ohio,Columbus,5001 Chatterton Rd,1,5,0,0,0,
1980971,"April 17, 2021",Louisiana,La Place (Laplace),624 Golfview Dr,0,9,0,0,0,
1979684,"April 16, 2021",Michigan,Detroit,Conant St and Minnesota St,0,4,0,0,0,
1978635,"April 15, 2021",Indiana,Indianapolis,8951 Mirabel Rd,8,7,1,0,0,
1979869,"April 15, 2021",Louisiana,Lake Charles,4101 5th Ave,1,3,0,0,1,
1978561,"April 15, 2021",District of Columbia,Washington,1800 block of West Virginia Ave NE,0,4,0,0,0,
1978616,"April 15, 2021",Florida,Pensacola,700 Truman Ave,0,6,0,0,0,
1978652,"April 15, 2021",Illinois,Chicago,600 block of N Sawyer Ave,0,4,0,0,0,
1976538,"April 13, 2021",Maryland,Baltimore,2300 block of Hoffman St,0,4,0,0,0,
1974943,"April 11, 2021",Kansas,Wichita,200 block of N Battin St,1,3,0,0,0,
1975004,"April 11, 2021",Washington,Seattle,306 23rd Ave S,0,4,0,0,0,
1974088,"April 10, 2021",Tennessee,Memphis,385 Western Park Dr,1,3,0,0,1,
1973809,"April 10, 2021",Michigan,Allendale,4926 Becker Dr,0,4,0,0,1,
1973692,"April 10, 2021",Missouri,Koshkonong,US-63 and MO-F,1,3,0,0,1,
1975405,"April 10, 2021",Connecticut,Waterbury,36 Gasparri Ln,0,4,0,0,1,
1973844,"April 9, 2021",Texas,Fort Worth,2000 block of SW Loop 820,1,5,0,0,0,
1972187,"April 8, 2021",Texas,Bryan,350 Stone City Dr,1,5,0,0,1,
1971410,"April 7, 2021",South Carolina,Rock Hill,4456 Marshall Rd,6,0,1,0,0,
1970937,"April 7, 2021",Wisconsin,Milwaukee,2627 W Capitol Dr,2,2,0,1,1,
1973435,"April 7, 2021",Ohio,Dayton,Hoover Ave and Summit Square,0,4,0,0,0,
1969899,"April 6, 2021",District of Columbia,Washington,4100 block of Ames St NE,0,4,0,0,0,
1970245,"April 6, 2021",Michigan,Detroit,6100 block of Lodewyck St,1,3,0,0,0,
1970378,"April 5, 2021",Illinois,Chicago,6800 block of S Justine Ave,0,7,0,0,0,
1969065,"April 5, 2021",Maryland,Baltimore,300 block of N Eutaw St,0,5,0,0,0,
1969505,"April 4, 2021",Louisiana,Monroe,207 Sterlington Rd,0,6,0,0,0,
1968887,"April 4, 2021",Alabama,Birmingham,3969 14th Ave N,1,5,0,0,1,
1969633,"April 4, 2021",Texas,Beaumont,6035 S M L King Jr Pkwy,0,4,0,0,1,
1967914,"April 3, 2021",North Carolina,Wilmington,718 Kidder St,3,4,0,0,0,
1967893,"April 3, 2021",Alabama,Tuscaloosa,2314 4th St,0,4,0,1,1,
1969221,"April 3, 2021",Texas,Allen,1517 Pine Bluff Dr,4,0,2,0,0,
1968553,"April 3, 2021",Florida,Quincy,2114 Pat Thomas Parkway,0,7,0,0,0,
1966181,"March 31, 2021",California,Orange,202 West Lincoln Ave,4,1,0,1,1,
1965890,"March 31, 2021",District of Columbia,Washington,1300 block of Congress St SE,2,3,0,0,1,
1963556,"March 28, 2021",Ohio,Cleveland,5100 Pearl Rd,0,7,0,0,0,
1963598,"March 28, 2021",Maryland,Essex,1601 Middleborough Rd,4,1,1,0,0,
1964030,"March 28, 2021",Texas,San Antonio,2011 Dollarhide Ave,0,4,0,0,0,
1964085,"March 28, 2021",Illinois,Chicago,I-57 and W 127th St,0,4,0,0,0,
1963052,"March 27, 2021",Illinois,Chicago,500 block of N Leamington Ave,0,4,0,0,0,
1962934,"March 27, 2021",Mississippi,Yazoo City,Dr Martin Luther King Jr Dr and Shady Dr,0,6,0,0,0,
